,Kanji,Word,Meaning
499,汗をかく,あせをかく,เหงื่อออก
500,汗を掻く,あせをかく,เหงื่อออก
501,"<a href=""/dictionary/show/639"">唖然とする</a>",あぜんとする,"ตะลึง,ตื่นตกใจ"
502,あそこ,あそこ,ที่โน่น
503,彼処,あそこ,ที่โน่น
504,遊び,あそび,"เล่น,เที่ยวเล่น,การเล่น"
505,遊び相手,あそびあいて,เพื่อนเล่น
506,"<a href=""/dictionary/show/646"">遊ぶ</a>",あそぶ,"1.เล่น 2.เที่ยว,เที่ยวเล่น 3.นั่งเล่น,เตะฝุ่น (ไม่มีไรทำ ไม่มีงานทำ) 4.ถูกปล่อยทิ้งไว้ไม่ได้ใช้งานอย่างเต็มประสิทธิภาพ 5.เที่ยวพนัน,เที่ยวเล่น (ใช้ในความหมายไม่ดี เช่น เที่ยวกินเหล้า เที่ยวเลาท์) 6.เดินทางไปศึกษา,ไปเรียนรู้ (ใช้ในรูป ～に遊ぶ) 7.เป็นของเล่น,เย้าแหย่ 8.หลอกปา,ปาทดสอบ (ในกีฬาเบสบอล เพื่อหลอกล่อ หรือ คลำทางดูว่าคู่ต่อสู้จะตีแบบไหน) 9.เพลิดเพลิน หรือ สุนทรีย์ไปกับ (มักใช้กับพวกโคลงกลอน หรือ วงดนตรี)"
507,仇,あだ・かたき,"1.ศัตรู,คู่แค้น 2.ความโกรธแค้น 3.การแก้แค้น 4.พิษภัย,เภทภัย"
508,婀娜,あだ,มีเสน่ห์เย้ายวนชวนมอง
509,徒,あだ,"เปล่าประโยชน์,ไร้ประโยชน์,สูญเปล่า"
510,価,あたい,"ค่า,คุณค่า"
511,値,あたい,ค่า
512,価する,あたいする,มีค่าควรแก่...
513,値する,あたいする,มีค่าควรแก่...
514,与える,あたえる,"ให้(โอกาส),ก่อให้เกิด,ส่งผลให้"
515,恰も,あたかも,"เผอิญตอนนั้นพอดี,เหมือนกับเป็น"
516,恰もようだ,あたかもようだ,ราวกับ
517,私,あたし,ฉัน (ผู้หญิงใช้เรียกตัวเอง)
518,暖かい,あたたかい,อุ่น
519,温かい,あたたかい,อุ่น
520,暖まる,あたたまる,"(อากาศ)อุ่นขึ้น,(กระเป๋าเงิน)หนักขึ้น"
521,温まる,あたたまる,"(ของ)อุ่นขึ้น,(ใจ)รู้สึกอบอุ่น"
522,暖める,あたためる,ทำ...ให้อุ่น
523,温める,あたためる,"อุ่น(อาหาร),เก็บไว้,ซุกไว้ในกระเป๋า,รื้อฟื้น(ความสัมพันธ์)"
524,当たった,あたった,"แม่น,ถูก"
525,あだ名,あだな,ชื่อเล่น
526,渾名,あだな,"ฉายา,ชื่อเล่น"
527,綽名,あだな,"ฉายา,ชื่อเล่น"
528,頭,あたま,"ศีรษะ,หัว"
529,頭打ち,あたまうち,"1.ชนเพดาน,ขีดจำกัด,ขีดสุด (ไม่มากไปกว่านี้แล้ว) 2.(ราคาที่ไต่ขึ้นมา) ชนเพดาน,ถึงขีดสุด"
530,頭が痛い,あたまがいたい,ปวดหัว
531,頭数,あたまかず,"รายหัว,จำนวนคน"
532,頭が良い,あたまがよい,หัวดี
533,頭金,あたまきん,เงินดาวน์
534,頭ごなし,あたまごなし,"จ้องจะ (ด่า หรือ โกรธ) ,ไม่ปรานีปราศรัย,โดยไม่ถามเหตุผล"
535,頭に来る,あたまにくる,"ฉุน,โกรธ"
536,頭の運動,あたまのうんどう,การบริหารสมอง
537,頭割り,あたまわり,"การแบ่งเท่า ๆ กัน,การแบ่งตามจำนวนคน"
538,"<a href=""/dictionary/show/681"">新しい</a>",あたらしい,1.ใหม่ 2.สดใหม่
539,当たり,あたり,"การกระทบ,การยิงหรือทายถูก,การถูก(รางวัล,แดด),(ใช้ต่อท้ายจำนวน)ต่อ 1 คน"
540,辺り,あたり,"แถว ๆ,รอบ ๆ"
541,辺りで,あたりで,ราว ๆ
542,当たり前,あたりまえ,"เป็นเรื่องธรรมดา,ทั่ว ๆ ไป,เป็นธรรมดาที่จะต้องเป็นเช่นนั้น,เป็นสิ่งที่ควรจะรู้อยู่แล้ว,เหมาะสม"
543,当り前,あたりまえ,"เป็นเรื่องธรรมดา,ทั่ว ๆ ไป,เป็นธรรมดาที่จะต้องเป็นเช่นนั้น,เป็นสิ่งที่ควรจะรู้อยู่แล้ว,เหมาะสม"
544,"<a href=""/dictionary/show/688"">当たる</a>",あたる,"1.โดน,กระทบ,ชน 2.ถูก(รางวัล),(ทาย)ถูก 3.เทียบเคียง,ตรงกับ,เท่ากับ 4.ประสบความสำเร็จ 5.รับ,โดน,กระทบ (แสง ความร้อน ลม) 6.ไล่ถาม,ไล่ดูท่าที 7.เจอกับตัว 8.รับผิดชอบ,ได้รับมอบหมาย (ตำแหน่งหน้าที่การงาน) 9.ตีโดน (ในกีฬาเบสบอล) 10.โกล์เซฟได้บ่อย (ในกีฬาฟุตบอล) 11.ติดเบ็ด (ในการตกปลา) 12.โกน (หนวด)"
545,亜炭,あたん,ถ่านลิกไนต์
546,彼方此方,あちこち,ที่โน่นที่นี่
547,彼方此方,あちらこちら,ที่โน่นที่นี่
548,あちら様,あちらさま,"ฝ่ายนั้น,ฝ่ายโน้น"
549,熱熱,あつあつ,"(อาหาร)ร้อน,รักกันจี๋จ๋า"
550,熱々,あつあつ,"(อาหาร)ร้อน,รักกันจี๋จ๋า"
551,厚い,あつい,หนา
552,"<a href=""/dictionary/show/697"">暑い</a>",あつい,(อากาศ) ร้อน
553,"<a href=""/dictionary/show/698"">熱い</a>",あつい,"1.ร้อน (อุณหภูมิสิ่งของ หรือ ร่างกาย) 2.(ความรู้สึก) เดือดขึ้น,ร้อนลุ่ม,ร้อนแรง,เร่าร้อน 3.(ความรัก) หลงมากยิ่งขึ้น,เร่าร้อน,หวาน 4.ตั้งใจ,มุมานะ,เอาจริงเอาจัง 5.กำลังมาแรง,กำลังฮอท 6.(มักใช้ในรูป 身が熱い) จวนตัว,ลำบาก,บีบคั้น"
554,篤い,あつい,"(อาการ)หนัก,(ความตั้งใจ)แรงกล้า"
555,圧延,あつえん,การรีดโลหะให้เป็นแผ่นหรือแท่ง
556,圧延機,あつえんき,เครื่องรีดโลหะ
557,圧延鋼,あつえんこう,การรีดเหล็ก
558,圧延工場,あつえんこうじょう,โรงงานรีดโลหะ
559,"<a href=""/dictionary/show/704"">悪化</a>",あっか,"เลวร้ายลง,แย่ลง,ทรุดลง,กำเริบ"
560,扱う,あつかう,1.จัดการ 2. บังคับด้วยมือ ควบคุม บังคับ 3. ดูแลรับผิดชอบ 4. เล่น ไม่จริงจัง 5.จัดการด้วยความยากลำบาก 6.พูดให้ดูเป็นเรื่องใหญ่ ทั้งๆ ที่ไม่ได้มีอะไรขนาดนั้น 
561,厚かましい,あつかましい,"หน้าหนา,ไร้ยางอาย หน้าด้าน"
562,厚紙,あつがみ,กระดาษแข็ง
563,暑がり,あつがり,ขี้ร้อน
564,暑がり屋,あつがりや,คนขี้ร้อน
565,圧巻,あっかん,"ไฮไลท์,ส่วนที่ดีที่สุด"
566,悪漢,あっかん,ชายชั่ว
567,熱燗,あつかん,เหล้าสาเกอุ่น
568,厚着,あつぎ,การสวมเสื้อผ้าหนา ๆ หลายชั้นให้อบอุ่น
569,暑苦しい,あつくるしい,ร้อนจนรู้สึกไม่สบายตัว
570,呆気,あっけ,"งงงวย,ตกตะลึง"
571,呆気ない,あっけない,"ง่ายดายหรือสั้น ๆ, ขาดๆเกินๆ"
572,呆気なく,あっけなく,"อย่างง่ายดายหรือสั้น ๆ,ขาดๆเกินๆ"
573,呆気に取られる,あっけにとられる,"ตกตะลึง,งงงัน,อึ้ง"
574,あっけらかんと,あっけらかんと,"1.เหม่อลอย,เหวอ(เพราะตกใจ) 2.ทำสบายๆเหมือนไม่มีอะไรเกิดขึ้น,ทำเหมือนทองไม่รู้ร้อน,ไม่แคร์"
575,悪口,あっこう,การนินทา
576,厚さ,あつさ,ความหนา
577,暑さ,あつさ,ความร้อน
578,熱さ,あつさ,ความร้อน
579,圧搾,あっさく,"การคั้น(ผลไม้),การสกัด"
580,圧搾器,あっさくき,เครื่องคั้น
581,あっさり,あっさり,"พื้น ๆ,สบาย ๆ,(รส)อ่อน ๆ,ง่าย ๆ"
582,圧縮,あっしゅく,"การบีบอัด(ข้อมูล),การ zip (คอมพิวเตอร์),การอัดให้เล็กลง,การอัดอากาศ,การย่อความ"
583,圧縮器,あっしゅくき,เครื่องคอมเพรสเซอร์
584,圧縮機,あっしゅくき,เครื่องคอมเพรสเซอร์
585,斡旋,あっせん,การทำหน้าที่ไกล่เกลี่ย การทำหน้าที่ช่วยประสานงาน
586,斡旋者,あっせんしゃ,คนกลางที่ทำหน้าที่ไกล่เกลี่ย
587,あっち,あっち,"ที่โน่น,ตรงโน้น"
588,あっという間,あっというま,ในพริบตา
589,"<a href=""/dictionary/show/734"">圧倒</a>",あっとう,"1.มีกำลังเหนืออีกฝ่าย หรือ ใช้กำลัง ความสามารถกดดันเข้าใส่ 2.(ใช้กำลัง บรรยากาศ หรือ อารมณ์) ทำให้หวาดหวั่น,กดดันให้หวั่น"
590,圧倒的,あっとうてき,อย่างท่วมท้น
591,圧迫,あっぱく,"การกดอย่างแรง,กดดัน,ปราบปราม"
592,集まり,あつまり,"การชุมนุม,การรวมกลุ่ม,กลุ่มที่มารวมตัวกัน"
593,"<a href=""/dictionary/show/743"">集まる</a>",あつまる,"รวมตัว,รวมพล,ชุมนุม"
594,集める,あつめる,"สะสม,รวบรวม"
595,誂える,あつらえる,"สั่งทำ,สั่งตัด"
596,圧力,あつりょく,แรงดัน
597,圧力計,あつりょくけい,เกจวัดความดัน
598,宛,あて,การจ่าหน้าถึง... (จดหมาย)
599,当て,あて,"เป้าหมาย,จุดหมาย"
600,当てが外れる,あてがはずれる,ผิดหวัง
601,宛先,あてさき,ที่อยู่ผู้รับ
602,宛て字,あてじ,การใช้คันจิแทนเสียงโดยไม่คำนึงถึงความหมายหรือเสียงอ่านเดิม
603,宛字,あてじ,การใช้คันจิแทนเสียงโดยไม่คำนึงถึงความหมายหรือเสียงอ่านเดิม
604,当て字,あてじ,การใช้คันจิแทนเสียงโดยไม่คำนึงถึงความหมายหรือเสียงอ่านเดิม
605,当字,あてじ,การใช้คันจิแทนเสียงโดยไม่คำนึงถึงความหมายหรือเสียงอ่านเดิม
606,当て所,あてど,จุดหมาย
607,宛名,あてな,ชื่อผู้รับ
608,"<a href=""/dictionary/show/759"">当てにする</a>",あてにする,"หวัง,พึ่งพา"
609,当てはまる,あてはまる,"ตรง โดน เข้าข่าย,เหมาะกับ "
610,当てはめる,あてはめる,ปรับให้เหมาะ
611,充てる,あてる,"แบ่ง,แบ่งเป็นส่วน ๆ"
612,当てる,あてる,"กระแทก,ตีโดน,ยิงโดน,นำออกมาให้โดน(แดด),ติดให้ตรงกับ,แนบ,ทาย,เดา,ชี้ตัว(ให้ทำ)"
613,後,あと,"หลังจาก,ข้างหลัง,ส่วนท้าย,ในภายหลัง,ส่วนที่เหลือ"
614,跡,あと,ร่องรอย
615,後脚,あとあし,ขาหลัง
616,後足,あとあし,ขาหลัง
617,後一歩・あと一歩,あといっぽ,"1.เกือบดีแล้ว,มือยังไม่ถึง 2.เหลืออีกนิด,เหลืออีกก้าว,ขาดอีกหน่อย(จะเสร็จสมบูรณ์)"
618,後押し,あとおし,"การเข็น,การสนับสนุน,การหนุนหลัง"
619,後始末,あとしまつ,"การเก็บกวาด,การสะสาง"
620,後で,あとで,"ทีหลัง,ภายหลัง"
621,後払い,あとばらい,การจ่ายเงินทีหลัง
622,後回し,あとまわし,"การเลื่อนออกไป,การเก็บไว้ทำทีหลัง"
623,後戻り,あともどり,การย้อนกลับ
624,跡をつける,あとをつける,1.สะกดรอย 2.ทิ้งร่องรอย ทิ้งผลงาน ทิ้งหลักฐาน
625,孔,あな,"รู,หลุม,ถ้ำ,ช่อง,รูโหว่,ช่องโหว่,ของดีที่ไม่มีใครรู้,ม้ามืด"
626,穴,あな,"รู,หลุม"
627,穴あけ,あなあけ,ที่เจาะกระดาษ
628,穴あけパンチ,あなあけパンチ,ที่เจาะรูกระดาษ
629,穴馬,あなうま,ม้ามืด
630,穴埋め,あなうめ,"การกลบหลุม,การอุดรู,การบรรจุคนลงตำแหน่งที่ว่างลง,การชดเชยเงินส่วนที่ขาด"
631,穴かがり,あなかがり,การเจาะรังกระดุม
632,強ち,あながち,ไม่ใช่ว่า...เสมอไป
633,穴熊,あなぐま,ตัวแบดเจอร์ (สัตว์ขนาดเท่าสุนักจิ้งจอก ขนหนา อุ้งเล็บเหมือนหมี)
634,穴蔵,あなぐら,"ห้องเก็บของใต้ดิน,ห้องใต้ดิน"
635,穴子,あなご・アナゴ,ปลาไหลทะเล
636,穴杓子,あなじゃくし,ทัพพีที่เจาะเป็นรู ๆ
637,貴方,あなた,คุณ
638,あなた自身,あなたじしん,ด้วยตัวคุณเอง
639,貴方達,あなたたち,พวกคุณ
640,あなたまかせ,あなたまかせ,"ปล่อยตามบุญตามกรรม,ปล่อยตามใจคนอื่น"
641,侮る,あなどる,"ดูหมิ่น,ดูถูก"
642,穴場,あなば,ที่ดี ๆ ที่ไม่ค่อยมีใครรู้ ที่ลับที่คนไม่ค่อยรู้จัก
643,穴を空ける,あなをあける,เจาะรู
644,穴を詰める,あなをつめる,อุดรู
645,兄,あに,พี่ชาย
646,兄貴・アニキ,あにき,"พี่ชาย,ลูกพี่"
647,兄弟子,あにでし,ศิษย์ผู้พี่
648,兄嫁,あによめ,พี่สะใภ้
649,姉,あね,พี่สาว
650,姉貴,あねき,"พี่สาว,ลูกพี่หญิง"
651,姉御,あねご,"คำเรียกพี่สาวอย่างยกย่อง,คำเรียกภรรยาหัวหน้าสำนักหรือหัวหน้าสำนักที่เป็นผู้หญิง"
652,姉様人形,あねさまにんぎょう,ตุ๊กตากระดาษแต่งตัวแบบญี่ปุ่นที่เป็นของเล่นของผู้หญิง
653,姉さん被り,あねさんかぶり,ผ้าโพกหัวเวลาทำงานบ้านของผู้หญิงสมัยก่อน
654,姉さん女房,あねさんにゅうぼう,ภรรยาที่มีอายุมากกว่าสามี
655,亜熱帯,あねったい,เขตกึ่งเขตร้อน (ช่วงละติจูด 20-30 องศา)
656,"<a href=""/dictionary/show/830"">あの</a>",あの,"...นั้น,...โน้น"
657,彼の,あの,"...นั้น,...โน้น"
658,あのう,あのう,เอ่อ...
659,あのね,あのね,"เอ่อ เนี่ยละนะ,นี่ละนะ"
660,あの人,あのひと,"คนโน้น,เขา,หล่อน"
661,あの世,あのよ,"โลกหน้า,โลกหลังความตาย"
662,暴く,あばく,"ขุดขึ้นมา,ขุดคุ้ย,แฉ,เปิดโปง"
663,発く,あばく,"ขุดขึ้นมา,ขุดคุ้ย,แฉ,เปิดโปง"
664,阿婆擦れ・阿婆擦・あば擦れ・アバズレ,あばずれ,หญิงไร้ยางอาย
665,痘痕,あばた,แผลเป็นที่เกิดจากฝีดาษ
666,あばたもえくぼ,あばたもえくぼ,ความรักทำให้คนตาบอด
667,あばよ,あばよ,ลาก่อน
668,肋,あばら,"ซี่โครง,ชายโครง"
669,肋骨,あばらぼね,"ซี่โครง,ชายโครง,โครง (ของเรือ)"
670,暴れる,あばれる,"อาละวาด,คลั่ง"
671,浴びせる,あびせる,"1.อาบให้,สาด(น้ำ),ราด(น้ำ) 2.ทำตลอด,อัด(คำถาม) 3.อัด,โจมตี"
672,家鴨,あひる,เป็ด
673,浴びる,あびる,อาบ(น้ำ)
674,虻,あぶ,ตัวเหลือบ
675,危ない,あぶない,อันตราย
676,鐙骨,あぶみこつ,กระดูกโกลน (หู)
677,油,あぶら,น้ำมัน
678,"<a href=""/dictionary/show/862"">脂</a>",あぶら,"ไขมัน,ไข"
679,油揚,あぶらあげ,แผ่นเต้าหู้ทอด (ไว้ห่อข้าวทำซูชิ)
680,油揚げ,あぶらあげ,แผ่นเต้าหู้ทอด (ไว้ห่อข้าวทำซูชิ)
681,脂汗,あぶらあせ,เหงื่อปนน้ำมัน
682,油絵,あぶらえ,ภาพสีน้ำมัน
683,油粕,あぶらかす,กากของพืชที่สกัดน้ำมันออกแล้วใช้ทำปุ๋ย
684,油っ濃い,あぶらっこい,(อาหาร) มัน เลี่ยน
685,油濃い,あぶらっこい,(อาหาร) มัน เลี่ยน
686,脂っこい,あぶらっこい,(อาหาร) มัน เลี่ยน
687,脂っ濃い,あぶらっこい,(อาหาร) มัน เลี่ยน
688,脂濃い,あぶらっこい,(อาหาร) มัน เลี่ยน
689,油照り,あぶらでり,อาการร้อนอบอ้าว
690,油砥石,あぶらといし,หินน้ำมัน หินลับน้ำมัน　
691,油取り紙,あぶらとりがみ,กระดาษซับมัน
692,脂身,あぶらみ,ส่วนที่เป็นมัน (เช่น มันหมู)
693,油虫,あぶらむし,แมลงสาบ
694,炙る,あぶる,"อัง(ไฟ),ผิง(ไฟ),ลน(ไฟ)"
695,焙る,あぶる,"อัง(ไฟ),ผิง(ไฟ),ลน(ไฟ)"
696,溢れる,あふれる,"ท่วม,ล้น,นอง,เจิ่ง"
697,あぶれる,あぶれる,"1.หางานไม่ได้,จับคู่ไม่ได้,เข้ากลุ่มไม่ได้ 2.ล่าสัตว์ไม่ได้ 3.เหลือจนล้น,กระจัดกระจาย "
698,あべこべ,あべこべ,"กลับหัวกลับหาง,กลับกัน,กลับตาลปัตร"
699,阿片,あへん,ฝิ่น
700,阿片窟,あへんくつ,โรงยาฝิ่น
701,阿片戦争,あへんせんそう,สงครามฝิ่น (ค.ศ.1840 - 42)
702,阿保,あほ,บ้า
703,阿呆,あほう,"งี่เง่า,ไอ้โง่ (ใช้เป็นคำด่า)"
704,阿房,あほう,"งี่เง่า,ไอ้โง่ (ใช้เป็นคำด่า)"
705,阿呆らしい,あほらしい,"โง่เง่า,บัดซบ"
706,亜麻,あま,พืชที่นำมาทำผ้าลินิน
707,尼,あま,"แม่ชี,นางชี"
708,海女,あま,ผู้หญิงที่มีอาชีพงมหอยมุก　ผู้หญิงที่มีอาชีพดำนำเก็บกุ้งหอยปูปลาขาย
709,雨間,あまあい,ระหว่างที่ฝนหยุดอยู่ซักครู่หนึ่งก่อนจะตกลงมาอีก
710,雨脚,あまあし,ฝนที่ตกมาแล้วเมฆฝนย้ายไปตกที่จุดอื่นอย่างรวดเร็ว
711,雨足,あまあし,ฝนที่ตกมาแล้วเมฆฝนย้ายไปตกที่จุดอื่นอย่างรวดเร็ว
712,"<a href=""/dictionary/show/910"">甘い</a>",あまい,"1.หวาน,ออกหวาน 2.พูดจาหวาน (ปากหวาน) 3.ชวนให้หลงไหล 4.(ความรัก) หวาน,สวีท 5.(แฟชั่น หรือ สีสัน) หวานน่ารัก 6.ไม่เข้มงวด,หละหลวม,(คิด)ตื้น ๆ 7.เสื่อม,ไม่ได้มาตรฐาน (ประสิทธิภาพไม่เท่าเดิม) 8.(ราคาหุ้น) ซึมลง"
713,亜麻色,あまいろ,สีน้ำตาลอมเหลือง
714,甘えび,あまえび,กุ้งหวาน
715,甘海老,あまえび,กุ้งหวาน
716,甘える,あまえる,"1.อ้อน,ตอบรับ(ความปรารถนาดี) 2.ทำตาม(คำเชิญชวน) 3.เอาแต่ใจ,ทำตัวเป็นเด็ก,ทำสำออย"
717,甘えん坊,あまえんぼう,ขี้อ้อน
718,雨覆い,あまおおい,ที่คลุมหัวกันฝน
719,天翔る,あまがける,เหาะเหินเดินอากาศ (ของพวกเซียนหรือวิญญาณ)
720,雨傘,あまがさ,ร่มกันฝน
721,甘辛い,あまからい,หวาน ๆ เค็ม ๆ
722,甘皮,あまかわ,"เปลือกอ่อนของผลไม้หรือต้นไม้,หนังบริเวณโคนเล็บ"
723,雨着,あまぎ,เสื้อกันฝน
724,雨具,あまぐ,เครื่องกันฝน
725,甘口,あまくち,"รสชาติหวาน,ปากหวาน"
726,雨靴,あまぐつ,รองเท้าสำหรับใช้เดินตอนฝนตก (มักทำจากยางหรือไวนิล)
727,雨雲,あまぐも,เมฆฝน
728,雨曇,あまぐもり,ครื้มฟ้าครื้มฝน
729,雨曇り,あまぐもり,ครื้มฟ้าครื้มฝน
730,甘栗,あまぐり,เกาลัดหวาน
731,雨乞い,あまごい,การขอฝน
732,甘食,あましょく,ขนมปังหวาน ลักษณะเป็นวงกลม
733,余す,あます,"เหลือเก็บไว้,เหลือ(เวลา)"
734,甘酢,あまず,น้ำส้มสายชูแบบหวาน
735,甘ずっぱい,あまずっぱい,เปรี้ยว ๆ หวาน ๆ
736,甘酸っぱい,あまずっぱい,เปรี้ยว ๆ หวาน ๆ
737,雨空,あまぞら,"ครึ้มฟ้าครึ้มฝน,ท้องฟ้าขณะฝนตก"
738,甘ったれる,あまったれる,"1.โอดอ้อน,อ้อนให้ทำ 2.เอาแต่พึ่งพาคนอื่น,ไม่พยายามทำไรด้วยตัวเอง ** ความหมายคล้าย  甘える แต่มักใช้ในความหมายไม่ดีเท่านั้น"
739,甘っちょろい,あまっちょろい,(คิด)ตื้น ๆ ง่าย ๆ
740,尼寺,あまでら,"สำนักชี,คอนแวนต์"
741,天照大神,あまてらすおおみかみ,สุริยเทพ (เทวีที่เป็นบรรพชนของจักรพรรดิตามพงศาวดาร)
742,天照皇大神,あまてらすおおみかみ,สุริยเทพ (เทวีที่เป็นบรรพชนของจักรพรรดิตามพงศาวดาร)
743,雨戸,あまど,แผงกั้นที่อยู่ด้านนอกสุดของหน้าต่างหรือบานประตูไว้สำหรับกันฝน ขโมย ไต้ฝุ่น หรือลมหนาว
744,甘党,あまとう,"คอของหวาน,คนที่ชอบของหวาน"
745,亜麻仁油,あまにゆ,น้ำมันซักแห้ง
746,普く,あまねく,"กว้างไกล,ทั่วไปหมด"
747,遍く,あまねく,"กว้างไกล,ทั่วไปหมด"
748,天の川,あまのがわ,ทางช้างเผือก
749,天の河,あまのがわ,ทางช้างเผือก
750,天の邪鬼,あまのじゃく,"พวกขวางโลก,พวกดันทุรัง"
751,甘味,あまみ,รสชาติหวาน
752,雨水,あまみず,น้ำฝน
753,"<a href=""/dictionary/show/954"">甘やかす</a>",あまやかす,(เลี้ยงดูแบบ)ตามใจ
754,あまり,あまり,ไม่ค่อยจะ...
755,余り,あまり,ไม่ค่อยจะ...
756,余り物,あまりもの,ของเหลือ
757,余る,あまる,"เหลือ,เกิน"
758,甘んじる,あまんじる,"1.พึงพอใจ,รสชาติดี 2.จำทน ทนรับไว้ รับผลกระทบนั้นไว้ (เพราะเลือกไม่ได้)"
759,甘んずる,あまんずる,1.พึงพอใจ รสชาติดี 2.จำทน ทนรับไว้ รับผลกระทบนั้นไว้ (เพราะเลือกไม่ได้)
760,網,あみ,"ตาข่าย,แห"
761,編み上げ靴,あみあげぐつ,รองเท้าที่พันเชือกไขว้ถึงแข้ง เช่น บู้ตทหาร
762,網打ち,あみうち,1.การทอดแหจับปลา 2.การเฝ้าระวัง หรือ การจับตามองอย่างมาก (ศัพท์ตำรวจ)
763,編み笠,あみがさ,"หมวกถัก,หมวกสาน"
764,編み機,あみき,เครื่องถัก
765,編機,あみき,เครื่องถัก
766,網杓子,あみじゃくし,สวิง
767,阿弥陀,あみだ,พระอมิตาพุทธ พระอมิตาภะพุทธเจ้า (ฝ่ายมหายาน)
768,阿弥陀被り,あみだかぶり,การสวมหมวกกลับหน้าหลัง
769,阿弥陀籤,あみだくじ,เกมเสี่ยงทายชนิดหนึ่ง โดยจะทำการขีดเส้นแนวตั้งตามจำนวนตัวเลือก แล้วขีดเส้นขวาง เวลาเล่นเลือกปลายเส้นฝั่งหนึ่ง เดินตามเส้นที่ขีดขวางจนสุดปลายอีกด้านนึง ซึ่งจะเท่ากับจับสลากได้ตัวเลือกนั้น
770,編み出す,あみだす,1.เริ่มถัก 2. คิดค้นสิ่งใหม่ๆ ขึ้นมา
771,網棚,あみだな,ชั้นตะแกรงวางของ
772,阿弥陀仏,あみだぶつ,พระพุทธรูปอมิตาพุทธ พระอมิตาภะพุทธเจ้า (ฝ่ายมหายาน)
773,網戸,あみど,"มุ้งลวด,หน้าต่างมุ้งลวด"
774,編み針,あみばり,เข็มถัก
775,網版,あみはん,"แม่พิมพ์,สกรีน"
776,編み棒,あみぼう,เข็มถัก
777,網目,あみめ,ช่องของตาข่าย
778,編み目,あみめ,ช่องของลายถักหรือสาน
779,網元,あみもと,หัวหน้ากลุ่มชาวประมง
780,編み物,あみもの,งานถักไหมพรม
781,編物,あみもの,งานถักไหมพรม
782,網焼き,あみやき,การปิ้งย่างอาหารบนตะแกรง
783,網を張る,あみをはる,วางแผนจับ(คนร้าย)
784,編む,あむ,ถัก(เสื้อไหมพรม)
785,天,あめ,"สวรรค์,ท้องฟ้า"
786,"<a href=""/dictionary/show/992"">雨</a>",あめ,ฝน
787,飴,あめ,"ลูกกวาด,ลูกอม"
788,雨上がり,あめあがり,หลังฝนหยุด
789,雨霰,あめあられ,"ฝนและลูกเห็บ,(กระสุน ลูกธนูที่ยิงมาอย่าง)ห่าฝน"
790,蛙鳴蝉噪,あめいせんそう,"หนวกหู,เถียงกันด้วยเรื่องไร้สาระ"
791,雨男,あめおとこ,ผู้ชายที่มากับสายฝน ผู้ชายเรียกฝน 
792,雨女,あめおんな,ผู้หญิงที่มากับสายฝน
793,雨風,あめかぜ,"ลมฝน,คนชอบดื่มเหล้าและกินของหวาน (ภาษาคันไซ)"
794,飴細工,あめざいく,ลูกกวาดที่ปั้นเป็นรูปต่าง ๆ โดยทำจากน้ำตาลที่เคี่ยวเหลว
795,飴玉,あめだま,ลูกอมที่ทำออกมาเป็นลูกกลม ๆ
796,天地,あめつち,1.ฟ้าและดิน　2. ศํพท์ในสิ่งพิมพ์ หมายถึง ด้านบน และ ล่าง
797,飴と鞭,あめとむち,การปกครองด้วยไม้อ่อนและไม้แข็ง
798,飴煮,あめに,อาหารชนิดหนึ่ง ใช้ปลาหรือมันต้มในน้ำเชื่อมหรือน้ำตาล
799,雨降り,あめふり,ฝนตก
800,雨模様,あめもよう,สภาพครึ้มฝน
801,亜米利加,あめりか,ประเทศอเมริกา
802,アメリカ大陸,あめりかたいりく,ทวีปอเมริกา
803,飴をしゃぶらせる,あめをしゃぶらせる,"หยอดคำหวาน,ยกยอปอปั้น,แกล้งแพ้"
804,飴ん棒,あめんぼう,"ลูกกวาดที่ทำเป็นแท่งยาว,แท่งกระบอกสีแดงสลับขาวที่เป็นสัญลักษณ์ของร้านทำผม"
805,文,あや,"เป็นประกาย,วาว,การเล่นสำนวนโวหาร,การดำเนินเรื่อง"
806,綾,あや,"ผ้าลายสอง,ผ้าที่ทอโดยไขว้เส้นด้ายไปมาให้เกิดเงาวาว"
807,危うい,あやうい,อันตราย
808,綾織り,あやおり,"การทอผ้าโดยไขว้เส้นด้ายไปมา,ผ้าทอลายแบบทแยง "
809,肖り者,あやかりもの,คนมีวาสนา
810,肖る,あやかる,"1.เปลี่ยนแปลง หวั่นไหว หลังจากได้สัมผัส หรือ รู้สึก 2.พลอยได้รับโชคไปด้วย,อาศัยผลบุญ 3. ถ้าใ้ช้เป็น สกรรมกริยา หมายถึง เลียนแบบ ทำตาม　เอาเยี่ยงอย่าง ตามอย่าง"
811,怪しい,あやしい,"น่าสงสัย,มีพิรุธ"
812,怪しい目で見る,あやしいめでみる,จด ๆ จ้อง ๆ
813,怪しむ,あやしむ,"แปลกใจ,สงสัย"
814,あやす,あやす,"กล่อมเด็ก,ทำให้เด็กเลิกงอแง โอ๋เด็ก"
815,操り人形,あやつりにんぎょう,"หุ่นเชิด,หุ่นกระบอก"
816,操る,あやつる,"เชิด(หุ่น),คุม(เครื่อง),บังคับ(เรือ)"
817,綾取り,あやとり,การเล่นพันด้าย
818,綾なす,あやなす,"แต่งแต้มสีสันสวยงาม,จูงจมูก"
